,Unnamed: 0,Movie_Title,IMDB,Film Rating,Released,Runtime,Genre,Movie_Links,shit,fuck,damn,bitch,asshole,ass,dick,pussy,cock,bastard,douche,total_words,total_bad_words,Runtime_minutes,bad_word_frequency,Year
598,598,Next,0.62,PG-13,27 Apr 2007,96 min,"Action, Sci-Fi, Thriller",/Next.html,5.0,0.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,25707.0,21.0,96.0,4.57,2007
599,599,Next Friday,0.61,R,12 Jan 2000,98 min,Comedy,/Next-Friday.html,23.0,14.0,27.0,5.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,17068.0,113.0,98.0,0.87,2000
600,600,"Ni vu, ni connu",0.61,float(0),07 Nov 2011,100 min,Adventure,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,100.0,100.0,2011
601,601,Nick of Time,0.63,R,22 Nov 1995,90 min,"Action, Crime, Drama, Thriller",/Nick-of-Time.html,7.0,8.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20746.0,23.0,90.0,3.91,1995
602,602,Nightbreed,0.66,R,16 Feb 1990,102 min,"Action, Fantasy, Horror",/Nightbreed.html,17.0,6.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,28186.0,42.0,102.0,2.43,1990
603,603,Nine,0.58,PG-13,25 Dec 2009,118 min,"Drama, Musical, Romance",/Nine.html,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18973.0,3.0,118.0,39.33,2009
604,604,Ninja Assassin,0.64,R,25 Nov 2009,99 min,"Action, Thriller",/Ninja-Assassin.html,6.0,14.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21830.0,25.0,99.0,3.96,2009
605,605,Ninotchka,0.8,NOT RATED,23 Nov 1939,110 min,"Comedy, Romance",/Ninotchka.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28983.0,0.0,110.0,inf,1939
606,606,No Country for Old Men,0.81,R,21 Nov 2007,122 min,"Crime, Drama, Thriller",/No-Country-for-Old-Men.html,1.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,23018.0,10.0,122.0,12.2,2007
607,607,No Strings Attached,0.62,R,21 Jan 2011,108 min,"Comedy, Romance",/No-Strings-Attached.html,10.0,20.0,0.0,5.0,1.0,4.0,10.0,1.0,2.0,0.0,0.0,21083.0,53.0,108.0,2.04,2011
608,608,Notting Hill,0.71,PG-13,28 May 1999,124 min,"Comedy, Drama, Romance",/Notting-Hill.html,4.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17417.0,13.0,124.0,9.54,1999
609,609,Nurse Betty,0.62,R,08 Sep 2000,110 min,"Comedy, Crime, Drama, Romance",/Nurse-Betty.html,25.0,27.0,8.0,4.0,5.0,4.0,3.0,0.0,0.0,1.0,0.0,31905.0,77.0,110.0,1.43,2000
610,610,Oblivion,0.7,PG-13,19 Apr 2013,124 min,"Action, Adventure, Mystery, Sci-Fi",/Oblivion.html,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24116.0,4.0,124.0,31.0,2013
611,611,Observe and Report,0.58,R,10 Apr 2009,86 min,"Comedy, Crime, Drama",/Observe-and-Report.html,46.0,42.0,2.0,9.0,1.0,19.0,5.0,2.0,1.0,0.0,1.0,24907.0,128.0,86.0,0.67,2009
612,612,Obsessed,0.49,PG-13,24 Apr 2009,108 min,"Drama, Romance, Thriller",/Obsessed.html,2.0,4.0,4.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,19891.0,23.0,108.0,4.7,2009
613,613,Ocean's Eleven,0.78,PG-13,07 Dec 2001,116 min,"Crime, Thriller",/Ocean's-Eleven.html,14.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30838.0,19.0,116.0,6.11,2001
614,614,Ocean's Twelve,0.65,PG-13,10 Dec 2004,125 min,"Crime, Thriller",/Ocean's-Twelve.html,2.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23821.0,9.0,125.0,13.89,2004
615,615,Office Space,0.78,R,19 Feb 1999,89 min,Comedy,/Office-Space.html,22.0,3.0,2.0,3.0,3.0,13.0,0.0,4.0,0.0,1.0,0.0,12763.0,51.0,89.0,1.75,1999
616,616,The Omega Man,0.66,GP,01 Aug 1971,98 min,"Action, Sci-Fi, Thriller",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,98.0,98.0,1971
617,617,One Flew Over the Cuckoo's Nest,0.87,R,19 Nov 1975,133 min,Drama,/One-Flew-Over-the-Cuckoo's-Nest.html,6.0,2.0,1.0,2.0,2.0,13.0,0.0,1.0,1.0,1.0,0.0,26237.0,29.0,133.0,4.59,1975
618,618,Only God Forgives,0.57,R,22 May 2013,90 min,"Crime, Drama",/Only-God-Forgives.html,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20323.0,15.0,90.0,6.0,2013
619,619,Ordinary People,0.78,R,26 Feb 1981,124 min,Drama,/Ordinary-People.html,12.0,10.0,3.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,20863.0,37.0,124.0,3.35,1981
620,620,Orgy of the Dead,0.28,UNRATED,01 Jun 1965,92 min,"Fantasy, Horror",/Orgy-of-the-Dead.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6385.0,0.0,92.0,inf,1965
621,621,Orphan,0.7,R,24 Jul 2009,123 min,"Horror, Mystery, Thriller",/Orphan.html,8.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31049.0,16.0,123.0,7.69,2009
622,622,Out of Sight,0.7,R,26 Jun 1998,123 min,"Crime, Drama, Romance, Thriller",/Out-of-Sight.html,39.0,19.0,2.0,0.0,4.0,10.0,11.0,3.0,0.0,1.0,0.0,31560.0,89.0,123.0,1.38,1998
623,623,Pandorum,0.68,R,25 Sep 2009,108 min,"Action, Horror, Mystery, Sci-Fi, Thriller",/Pandorum.html,10.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,29029.0,25.0,108.0,4.32,2009
624,624,Panic Room,0.68,R,29 Mar 2002,112 min,"Crime, Drama, Thriller",/Panic-Room.html,11.0,21.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,23523.0,44.0,112.0,2.55,2002
625,625,Papadopoulos & Sons,0.61,NOT RATED,05 Apr 2013,105 min,"Comedy, Drama",/Papadopoulos-&-Sons.html,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14959.0,10.0,105.0,10.5,2013
626,626,ParaNorman,0.7,PG,17 Aug 2012,92 min,"Animation, Adventure, Comedy, Family, Fantasy",/ParaNorman.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23714.0,0.0,92.0,inf,2012
627,627,Pariah,0.72,R,20 Jan 2011,86 min,Drama,/Pariah.html,13.0,6.0,10.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,20473.0,42.0,86.0,2.05,2011
628,628,Paul,0.7,R,18 Mar 2011,104 min,"Adventure, Comedy, Sci-Fi",/Paul.html,18.0,8.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,22578.0,37.0,104.0,2.81,2011
629,629,Pearl Harbor,0.61,PG-13,25 May 2001,183 min,"Action, Drama, History, Romance, War",/Pearl-Harbor.html,23.0,5.0,0.0,6.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,34020.0,41.0,183.0,4.46,2001
630,630,Peeping Tom,0.77,NOT RATED,15 May 1962,101 min,"Crime, Drama, Horror, Thriller",/Peeping-Tom.html,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27819.0,1.0,101.0,101.0,1962
631,631,Peggy Sue Got Married,0.63,PG-13,10 Oct 1986,103 min,"Comedy, Drama, Fantasy, Romance",/Peggy-Sue-Got-Married.html,2.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24695.0,10.0,103.0,10.3,1986
632,632,Perfect Creature,0.55,R,18 Oct 2007,90 min,"Action, Drama, Fantasy",/Perfect-Creature.html,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24579.0,8.0,90.0,11.25,2007
633,633,Pet Sematary,0.66,R,21 Apr 1989,103 min,"Horror, Thriller",/Pet-Sematary.html,10.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,31425.0,21.0,103.0,4.9,1989
634,634,Pet Sematary II,0.48,R,28 Aug 1992,100 min,"Fantasy, Horror",/Pet-Sematary-II.html,10.0,4.0,5.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,23875.0,33.0,100.0,3.03,1992
635,635,Petulia,0.73,R,10 Jun 1968,105 min,"Drama, Romance",/Petulia.html,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,22335.0,14.0,105.0,7.5,1968
636,636,Philadelphia,0.77,PG-13,14 Jan 1994,125 min,Drama,/Philadelphia.html,11.0,6.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,23587.0,28.0,125.0,4.46,1994
637,637,Phone Booth,0.71,R,04 Apr 2003,81 min,"Crime, Thriller",/Phone-Booth.html,16.0,13.0,7.0,2.0,3.0,7.0,0.0,0.0,0.0,4.0,0.0,18004.0,52.0,81.0,1.56,2003
638,638,Pi,0.74,R,10 Jul 1998,84 min,"Drama, Horror, Mystery, Sci-Fi, Thriller",/Pi.html,3.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,15413.0,19.0,84.0,4.42,1998
639,639,Piano: The Melody of a Young Girl's Heart,0.66,float(0),01 Jan 2002,24 min,"Animation, Romance",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,24.0,24.0,2002
640,640,Pineapple Express,0.7,R,06 Aug 2008,111 min,"Action, Comedy, Crime",/Pineapple-Express.html,61.0,94.0,1.0,5.0,5.0,5.0,3.0,0.0,2.0,2.0,2.0,23015.0,180.0,111.0,0.62,2008
641,641,Pirates of the Caribbean: The Curse of the Black Pearl,0.8,PG-13,09 Jul 2003,143 min,"Action, Adventure, Fantasy",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,143.0,143.0,2003
642,642,Pitch Black,0.71,R,18 Feb 2000,109 min,"Horror, Sci-Fi",/Pitch-Black.html,7.0,8.0,0.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,20176.0,27.0,109.0,4.04,2000
643,643,Platinum Blonde,0.69,PASSED,31 Oct 1931,89 min,"Comedy, Romance",/Platinum-Blonde.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25152.0,1.0,89.0,89.0,1931
644,644,Platoon,0.81,R,06 Feb 1987,120 min,"Drama, War",/Platoon.html,99.0,37.0,1.0,7.0,6.0,34.0,6.0,8.0,0.0,2.0,0.0,29845.0,200.0,120.0,0.6,1987
645,645,Pleasantville,0.75,PG-13,23 Oct 1998,124 min,"Comedy, Drama, Fantasy",/Pleasantville.html,1.0,0.0,1.0,1.0,0.0,0.0,104.0,0.0,0.0,1.0,0.0,32979.0,108.0,124.0,1.15,1998
646,646,Point Break,0.72,R,12 Jul 1991,122 min,"Action, Crime, Thriller",/Point-Break.html,28.0,20.0,4.0,5.0,5.0,9.0,6.0,1.0,0.0,1.0,0.0,30103.0,79.0,122.0,1.54,1991
648,648,The Power of One: The Pokemon 2000 Movie Special,0.81,float(0),16 Jul 2000,30 min,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,30.0,30.0,2000
649,649,Precious,0.73,R,20 Nov 2009,110 min,Drama,/Precious.html,13.0,5.0,6.0,20.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,23726.0,66.0,110.0,1.67,2009
650,650,Predator,0.78,R,12 Jun 1987,107 min,"Action, Adventure, Sci-Fi, Thriller",/Predator.html,9.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,25166.0,20.0,107.0,5.35,1987
651,651,Pretty Woman,0.7,R,23 Mar 1990,119 min,"Comedy, Romance",/Pretty-Woman.html,10.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,22611.0,21.0,119.0,5.67,1990
652,652,Pride and Prejudice,0.89,TV-PG,14 Jan 1996,327 min,"Drama, Romance",/Pride-and-Prejudice.html,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25647.0,6.0,327.0,54.5,1996
653,653,Priest,0.57,PG-13,13 May 2011,87 min,"Action, Adventure, Horror, Sci-Fi",/Priest.html,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25012.0,9.0,87.0,9.67,2011
654,654,Prom Night,0.39,PG-13,11 Apr 2008,88 min,"Horror, Mystery",/Prom-Night.html,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15926.0,7.0,88.0,12.57,2008
655,655,Prometheus,0.7,R,08 Jun 2012,124 min,"Adventure, Mystery, Sci-Fi",/Prometheus.html,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25523.0,8.0,124.0,15.5,2012
656,656,Psycho,0.85,R,08 Sep 1960,109 min,"Horror, Mystery, Thriller",/Psycho.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29736.0,0.0,109.0,inf,1960
657,657,Public Enemies,0.7,R,01 Jul 2009,140 min,"Biography, Crime, Drama, History, Romance",/Public-Enemies.html,2.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,27213.0,15.0,140.0,9.33,2009
658,658,Pulp Fiction,0.89,R,14 Oct 1994,154 min,"Crime, Drama",/Pulp-Fiction.html,69.0,34.0,4.0,13.0,2.0,38.0,0.0,0.0,0.0,1.0,0.0,28976.0,161.0,154.0,0.96,1994
659,659,Punch-Drunk Love,0.73,R,01 Nov 2002,95 min,"Comedy, Drama, Romance, Thriller",/Punch-Drunk-Love.html,6.0,17.0,4.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,16532.0,34.0,95.0,2.79,2002
660,660,Purple Rain,0.65,R,27 Jul 1984,111 min,"Drama, Music, Musical, Romance",/Purple-Rain.html,10.0,8.0,3.0,1.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,23203.0,34.0,111.0,3.26,1984
661,661,Quantum Project,0.59,float(0),05 May 2000,40 min,"Short, Adventure, Drama",/Quantum-Project.html,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6039.0,1.0,40.0,40.0,2000
662,662,Queen of the Damned,0.53,R,22 Feb 2002,101 min,"Drama, Fantasy, Horror",/Queen-of-the-Damned.html,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28559.0,3.0,101.0,33.67,2002
663,663,Prom Queen: The Marc Hall Story,0.67,float(0),01 Jun 2004,92 min,"Comedy, Drama",float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,92.0,92.0,2004
664,664,Rachel Getting Married,0.67,R,07 Nov 2008,113 min,"Drama, Romance",/Rachel-Getting-Married.html,7.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,19011.0,16.0,113.0,7.06,2008
665,665,Raging Bull,0.82,R,19 Dec 1980,129 min,"Biography, Drama, Sport",/Raging-Bull.html,4.0,19.0,0.0,1.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,23211.0,37.0,129.0,3.49,1980
666,666,Raising Arizona,0.74,PG-13,17 Apr 1987,94 min,"Comedy, Crime",/Raising-Arizona.html,11.0,0.0,13.0,6.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,25889.0,37.0,94.0,2.54,1987
667,667,Rambling Rose,0.67,R,20 Sep 1991,112 min,Drama,/Rambling-Rose.html,3.0,0.0,12.0,11.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,34589.0,33.0,112.0,3.39,1991
668,668,Real Genius,0.7,PG,07 Aug 1985,108 min,"Comedy, Romance, Sci-Fi",/Real-Genius.html,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,22798.0,10.0,108.0,10.8,1985
669,669,Rear Window,0.85,PG,01 Sep 1954,112 min,"Mystery, Thriller",/Rear-Window.html,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37778.0,0.0,112.0,inf,1954
670,670,Rebel Without a Cause,0.78,PG-13,29 Oct 1955,111 min,Drama,float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),float(0),1.0,111.0,111.0,1955
671,671,Red Planet,0.57,PG-13,10 Nov 2000,106 min,"Action, Sci-Fi, Thriller",/Red-Planet.html,4.0,12.0,17.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,23319.0,40.0,106.0,2.65,2000
672,672,Red Riding Hood,0.55,PG-13,11 Mar 2011,100 min,"Fantasy, Horror, Mystery, Romance, Thriller",/Red-Riding-Hood.html,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,28439.0,4.0,100.0,25.0,2011
673,673,Reindeer Games,0.57,R,25 Feb 2000,104 min,"Action, Adventure, Crime, Drama, Thriller",/Reindeer-Games.html,14.0,19.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27011.0,42.0,104.0,2.48,2000
674,674,Remember Me,0.71,PG-13,12 Mar 2010,113 min,"Drama, Romance",/Remember-Me.html,7.0,2.0,2.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,20722.0,25.0,113.0,4.52,2010
